Source_Node_u,Target_Node_v,Weight_Distance_km,Highway_Type,Is_Oneway
1686,1797,0.037272690830791516,service,False
1686,4128,0.01589179042107994,residential,False
1686,5309,0.0038496857856502448,residential,False
1687,1612,0.025436093291767967,service,False
1688,296,0.024259865521241826,service,False
1688,1208,0.005637405793469911,service,False
1689,2689,0.024172908551275917,residential,False
1689,3847,0.007146553522317429,residential,False
1689,4166,0.006131531211332919,service,False
1690,17,0.004691144755872283,residential,False
1690,2379,0.01297159559695848,tertiary,False
1690,5381,0.03353944791313701,tertiary,False
1691,2992,0.05293719600806237,tertiary,False
1691,3266,0.048618981729668345,tertiary,False
1691,5023,0.06166215567981443,residential,False
1692,3511,0.06081157066319479,tertiary,False
1692,5157,0.01309480511256516,tertiary,False
1693,3037,0.008506688269671214,residential,False
1694,2642,0.006771335546425862,service,False
1694,4370,0.008034907193730274,service,False
1694,4910,0.017205857507081604,service,False
1695,654,0.004113335408740446,service,False
1695,2622,0.012283814137759653,service,False
1696,2181,0.024973578775965847,service,False
1696,2267,0.01086374433292408,service,False
1696,3792,0.040368653656845714,service,False
1697,814,0.019977974561603478,service,False
1697,1294,0.024301217627990396,service,False
1697,4931,0.014865697721161666,service,False
1698,3093,0.03687243710346723,service,False
1698,4533,0.01235311298324711,service,False
1698,5555,0.015769459703438075,service,False
1699,2821,0.00547870212296876,tertiary,False
1699,5046,0.07993216821494817,tertiary,False
1700,1239,0.013223853064231317,service,False
1700,3556,0.016276967483559605,service,False
1701,2411,0.0063657751622530675,residential,False
1701,3770,0.0331401621689788,residential,False
1702,1645,0.04179716098983234,residential,False
1702,2418,0.023566016187252157,residential,False
1703,1413,0.006860309871025455,service,False
1703,2041,0.007222420782071181,service,False
1704,1569,0.012989001990877307,service,False
1704,3153,0.006215792895003268,service,False
1705,3249,0.007126494727706809,residential,True
1706,543,0.003665047176945703,service,False
1706,1014,0.0273257349664458,service,False
1707,616,0.00941684283264843,service,False
1707,4556,0.02197512377349919,service,False
1708,5139,0.11271763619475933,residential,False
1709,2207,0.0030554922989151955,service,False
1709,2518,0.03345443585999923,residential,False
1709,3812,0.0011661258873804513,residential,False
1710,2065,0.018818069825103662,service,False
1711,2614,0.03196999423617039,service,False
1711,2691,0.032952735885892565,residential,True
1712,3557,0.006409935111851024,residential,True
1713,1621,0.02062282195884623,service,False
1713,2345,0.00605336499716421,service,False
1714,3723,0.009434133211696583,residential,False
1714,3809,0.07052310237012008,residential,False
1715,4402,0.02010925721499895,tertiary,True
1716,2312,0.024099629996162338,service,False
1716,3017,0.016541087087791777,residential,False
1716,5703,0.009955261820731223,residential,False
1717,5030,0.037947348166837314,service,False
1718,3844,0.07126327993467248,residential,False
1718,5018,0.05371240319948007,residential,False
1719,4840,0.020577799061062184,service,False
1719,5229,0.0015637772252581012,residential,True
1720,4081,0.01735528485660061,service,False
1720,4164,0.0038985392872244126,service,False
1721,4277,0.012218016888018534,service,False
1722,138,0.007792710426734464,service,False
1723,657,0.015837394005185884,service,False
1723,1067,0.00893261676362319,service,False
1724,1478,0.013592358093945538,primary,True
1725,2194,0.013032479404079833,residential,True
1726,1205,0.10810465111432786,secondary,False
1726,2675,0.021536858908091625,secondary,False
1727,1975,0.0163815912072561,service,False
1727,2057,0.0052019869321265,service,False
1727,2421,0.05277599522250732,service,False
1728,1129,0.013651361183959774,residential,False
1728,2423,0.017093743661835456,residential,False
1728,4913,0.003060767437703589,service,False
1729,3094,0.004818968949925032,residential,False
1730,165,0.006235222788731058,secondary,False
1730,3997,0.0022097354225524145,secondary,False
1731,999,0.008097960563147221,residential,True
1732,1864,0.03142655577754683,service,False
1732,5183,0.007777346493934469,service,False
1733,4159,0.00022971757480318129,service,False
1733,5323,0.0025839486673898382,service,False
1734,1845,0.03651029552225623,service,False
1734,4074,0.02061292199514886,service,False
1734,5424,0.010425735771991587,service,False
1735,2142,0.05083028496119386,residential,True
1736,535,0.002542019982016517,service,False
1736,1519,0.004568657509985781,service,False
1737,27,0.02834359335727593,tertiary,True
1737,1941,0.018076669896470197,tertiary,False
1738,1336,0.039190150143016377,tertiary,True
1739,3723,0.019969203235041297,residential,False
1739,5644,0.013527361492447256,residential,False
1740,2198,0.031523799784725165,residential,False
1741,2426,0.00569503453995592,service,False
1741,5177,0.003224845616563871,service,False
1742,1148,0.01975006298456841,residential,True
1742,2216,0.00901730584692374,tertiary,True
1743,1293,0.06589681062528352,service,False
1743,3763,0.044918317980075194,service,False
1744,3966,0.0033205445230494075,service,False
1744,4343,0.05338937168322208,service,False
1745,4857,0.0031815468749256193,residential,True
1746,2198,0.005789450758318651,residential,False
1746,3358,0.011690931378017888,residential,False
1747,2740,0.005123185350860775,tertiary,True
1747,2764,0.0049568021780173705,tertiary,False
1747,2828,0.04918884536721361,tertiary,False
1748,1533,0.04075289562876918,service,False
1748,4549,0.003425805086858268,service,False
1748,5534,0.01153720452069466,service,False
1749,4490,0.012887910065331758,service,False
1750,2599,0.01895998821908029,service,False
1750,3347,0.01406712374089066,service,False
1750,4017,0.005211637620882455,service,False
1751,2516,0.04434827113394259,secondary,False
1751,3413,0.016299850485805636,secondary,False
1752,414,0.0017126704132998075,service,False
1752,5624,0.001949163007125901,service,False
1753,937,0.04481925312400703,residential,False
1753,1386,0.006591905228132996,residential,False
1753,1830,0.008934230415601157,residential,False
1754,1974,0.012189699134815666,service,False
1754,3391,0.011484484498931231,service,False
1755,441,0.01052940876647062,residential,True
1755,1966,0.010590168289145453,secondary,True
1755,3232,0.015447180522807217,residential,False
1756,3346,0.017771951092467906,tertiary,False
1756,4476,0.012750705260706484,tertiary,False
1756,5555,0.006078196309839347,service,False
1757,3484,0.012414240119151994,tertiary,True
1757,5154,0.0066675177346103036,tertiary,True
1758,3431,0.0072728643465695755,residential,False
1758,5041,0.07988118032499247,residential,False
1759,1108,0.0029113749858117426,residential,False
1759,2049,0.0032046695843739896,residential,False
1760,2367,0.010194991644298818,service,False
1760,2654,0.004510865411337725,service,False
1761,2523,0.005830299009039916,service,False
1761,5030,0.0066149134771843815,service,False
1762,4173,0.0720221423693555,residential,False
1762,5127,0.009750332249840345,residential,False
1763,1420,0.053508354912158024,tertiary,False
1763,4770,0.03856299746624789,tertiary,False
1764,4752,0.00712060774109169,residential,False
1764,5587,0.00846575852807619,residential,False
1765,3612,0.0027336525284516414,service,False
1765,5330,0.004312587196665469,service,False
1766,847,0.014444403806013984,service,False
1766,2906,0.03456958308836558,service,False
1767,472,0.018950139151861403,primary,True
1767,2183,0.021609757189861047,primary,True
1768,2191,0.03316063710890337,service,False
1768,4807,0.025346054375280164,residential,False
1769,1048,0.0025822851621453906,primary_link,True
1770,2610,0.058084593733167746,primary,True
1771,598,0.0022179727735758825,service,False
1771,5422,0.0022214914090844897,service,False
1772,669,0.004739939717332609,service,False
1772,2457,0.02384083847679851,service,False
1772,2749,0.02094496451720353,service,False
1773,26,0.005270803077615588,service,False
1773,4527,0.010285955004367804,service,False
1774,1566,0.08656228329539818,residential,False
1774,2265,0.004334128697147523,service,False
1774,5133,0.07711717142899623,residential,False
1775,743,0.04501811330246997,service,False
1775,3212,0.002467486407771276,residential,False
1775,3656,0.009046392024215814,residential,False
1776,2963,0.043353631956436316,residential,True
1777,1182,0.003125310180258202,tertiary,False
1777,3709,0.01117667453082437,tertiary,False
1778,3343,0.021133944670531254,service,False
1778,4720,0.019010419761581784,service,False
1779,1116,0.01990037199991434,primary,True
1780,1492,0.008461655213133312,service,False
1780,2875,0.0033546265667014808,service,False
1781,1274,0.017561354252853732,residential,False
1781,2291,0.0074677096567272346,tertiary,True
1781,4061,0.011667979253720389,residential,False
1782,883,0.012914951438111397,service,False
1782,1790,0.03559738580453904,service,False
1783,3370,0.0045112860468487885,residential,False
1783,3499,0.01824629116066827,residential,False
1784,5666,0.01995251397328451,service,False
1785,4705,0.0320541422648854,service,False
1785,5576,0.026601860686009837,service,False
1786,306,0.020326474993654448,service,False
1786,3436,0.035104350982460016,service,False
1786,4987,0.019781601959030795,service,False
1787,566,0.01320797179354469,service,False
1787,5173,0.005805035413655647,service,False
1788,3109,0.009721373616926536,service,False
1788,4241,0.026915023392565202,service,False
1789,1927,0.03795321485541514,service,False
1789,4033,0.0054913383822564514,service,False
1789,4530,0.022411811554976544,service,False
1789,5346,0.020071210392326073,service,False
1790,1782,0.03559738580453904,service,False
1790,5212,0.0064087174025456725,service,False
1791,31,0.013313929985785886,service,False
1791,122,0.019143815764296922,service,False
1792,4021,0.004699481366640042,primary_link,True
1793,91,0.021466649604286313,tertiary,False
1793,4167,0.13937639021989165,tertiary,False
1794,709,0.013080579416708506,tertiary,True
1795,2743,0.011001687449744665,service,False
1796,1897,0.06140939156835854,residential,False
1796,3131,0.007691766041133141,residential,False
1797,1686,0.037272690830791516,service,False
1798,750,0.018152907194269766,secondary,False
1798,5687,0.01542937920441902,secondary,False
1799,856,0.004347734024023436,residential,False
1799,4511,0.005043313747286886,residential,False
1800,2328,0.004146692171347701,service,False
1800,4140,0.004413343094724398,service,False
1801,873,0.019603450534185312,service,False
1801,4385,0.029272667915740062,service,False
1801,5362,0.05029266975342506,service,False
1802,1910,0.01195345461452886,service,False
1803,5708,0.011872540394736193,secondary,True
1804,4796,0.0036342288057120945,primary_link,False
1804,5434,0.003475417578762934,primary_link,False
1805,4734,0.0071864496584752935,service,False
1805,5716,0.02571882056918563,service,False
1806,3597,0.02067270301979775,residential,False
1806,5294,0.01683768991334683,residential,False
1807,706,0.01627164673706772,service,False
1807,3798,0.02630124649370088,service,False
1808,623,0.00889761888886006,service,False
1808,1538,0.014618030134348968,service,False
1809,4729,0.04478065540327089,residential,True
1810,271,0.009462712370162487,residential,False
1810,1499,0.04739561434231208,service,False
1810,4949,0.03582555622766008,residential,False
1811,44,0.07380311774188887,service,False
1811,1126,0.0092118889216907,residential,False
1811,2822,0.015548421134894071,residential,False
1812,1323,0.002904108141552284,service,False
1812,4927,0.013932155523747075,service,False
1813,751,0.017403900377182084,service,False
1813,3030,0.024394390516134727,service,False
1813,3119,0.012509479604898217,service,False
1814,2977,0.01669355753626964,service,False
1814,5527,0.007655882545250965,service,False
1815,3701,0.052583660197253926,residential,False
1815,4553,0.007766725043658801,residential,False
1816,1102,0.012575997713180518,tertiary,False
1816,5256,0.024291003831052742,tertiary,False
1817,955,0.0783436795146571,service,False
1817,1544,0.04189725737633245,service,False
1818,68,0.032374630292060856,service,False
1818,434,0.03424569299405813,service,False
1818,2849,0.01765759762873464,service,False
1819,298,0.0025990923610422715,service,False
1819,3047,0.002370484302300948,service,False
1820,984,0.0321693888462849,service,False
1820,5196,0.004988661065119411,service,False
1821,179,0.023717927625051406,service,False
1821,5105,0.015007967938945318,service,False
1822,964,0.01639144694657447,service,False
1822,4969,0.04630057916911725,service,False
1823,3385,0.005673685871102796,residential,False
